Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Grenada,GRD,"Population, total",SP.POP.TOTL,0.089869,0.09126000000000001,0.092425,0.09335,0.094066,0.094581,0.094875,0.094961,0.094868,0.094682,0.094426,0.094185,0.093934,0.09362999999999999,0.093152,0.092448,0.091437,0.090184,0.089073,0.088568,0.089005,0.090572,0.093091,0.095985,0.098439,0.099906,0.100143,0.09938,0.098062,0.09686900000000001,0.09628300000000001,0.096454,0.097198,0.09830499999999999,0.099405,0.100255,0.100796,0.101122,0.101309,0.10144199999999999,0.101619,0.101849,0.1021,0.102375,0.102656,0.102949,0.10325899999999999,0.10358599999999998,0.10393,0.104296,0.10467699999999999,0.105075,0.10548099999999999,0.10590899999999999,0.10636,0.106823,0.10731700000000001,0.06822770489764202,0.04490854864456416,0.01950501048449046,-0.006344032489646989,-0.03148462031217124,-0.05509485294553553,-0.07878754696782014,-0.10299499591620317,-0.12866681391008236
Guatemala,GTM,"Population, total",SP.POP.TOTL,4.2107470000000005,4.336143,4.464249,4.59551,4.73054,4.869716,5.013153,5.160609,5.311615,5.465512,5.621792,5.780480000000001,5.941567,6.1045300000000005,6.268707,6.4337279999999994,6.599214,6.765516000000001,6.9339059999999995,7.106145,7.283459,7.466488000000001,7.654819,7.847472,8.042897,8.24006,8.438604,8.639108,8.842575,9.050464999999999,9.263813,9.48327,9.708544,9.938692,10.172297,10.408489,10.646674,10.887634,11.133500999999999,11.387203,11.650742999999999,11.924946,12.208848,12.500478,12.796925,13.096028,13.397008,13.700285999999998,14.006366,14.316208,14.630417000000001,14.948919,15.271056,15.596214000000002,15.923559,16.252429,16.582469,16.80695713785288,17.079999283388435,17.349382219104008,17.61778220878831,17.887627461448822,18.161387908303837,18.432990665461546,18.69844156016729,18.951936651935895
Guyana,GUY,"Population, total",SP.POP.TOTL,0.571819,0.589274,0.6062850000000001,0.622575,0.637845,0.651868,0.664521,0.675871,0.686146,0.695745,0.7049340000000001,0.713684,0.7219479999999999,0.729916,0.737847,0.745841,0.754101,0.762424,0.770125,0.776254,0.780153,0.781732,0.781246,0.778948,0.775219,0.770435,0.764459,0.757506,0.750731,0.7456649999999999,0.743309,0.744289,0.748134,0.753484,0.758342,0.7612909999999999,0.761861,0.76051,0.7579520000000001,0.755278,0.753301,0.752263,0.751884,0.751857,0.7516520000000001,0.750946,0.7496010000000001,0.747869,0.746314,0.745693,0.746556,0.7491,0.753091,0.758081,0.763393,0.768514,0.773303,0.783396004223421,0.7895791341533601,0.7992645621935027,0.8162064360743352,0.8445568708634756,0.8852801370770399,0.9362433980107768,0.9924223869801462,1.0496556899175076
"Hong Kong SAR, China",HKG,"Population, total",SP.POP.TOTL,3.075605,3.1681,3.3052,3.4209,3.5046,3.5979,3.6299,3.7228,3.8027,3.8639,3.9589999999999996,4.0453,4.1236,4.2416,4.3778,4.4616,4.518,4.5837,4.6675,4.9297,5.0631,5.1834,5.2645,5.3451,5.3979,5.4562,5.5246,5.5805,5.6276,5.6862,5.7045,5.752000000000001,5.8005,5.901,6.0354,6.1561,6.4355,6.4893,6.5437,6.6065,6.665,6.7143,6.7441,6.7308,6.7835,6.8132,6.8571,6.9163,6.9578,6.9728,7.0242,7.0716,7.1546,7.1875,7.2417,7.3057,7.3467,5.813415362240073,5.614458249627308,5.278200386850612,4.932396037697491,3.9933242386964998,3.224118470796981,2.3697091555124463,2.166839868571171,1.8578014237118496
Honduras,HND,"Population, total",SP.POP.TOTL,2.038637,2.096407,2.155652,2.216707,2.280045,2.3460099999999997,2.414807,2.486414,2.560727,2.637517,2.716659,2.798125,2.882113,2.968994,3.059254,3.153261,3.251158,3.352835,3.458104,3.566665,3.678286,3.792938,3.910657,4.031349,4.154887,4.281189,4.410158,4.541804,4.676361,4.8141370000000006,4.955328,5.099951,5.247836,5.398805,5.552625,5.7090510000000005,5.867849,6.028882,6.192026,6.357221,6.5242830000000005,6.693061,6.863157000000001,7.0338210000000005,7.204153,7.37343,7.541405999999999,7.707972,7.872658,8.035021,8.194778,8.3516,8.505646,8.657785,8.809216000000001,8.960828999999999,9.112867,9.206098247960643,9.32812332764909,9.443476744736161,9.551437357365433,9.652726214150045,9.746252133041795,9.830832916518087,9.905779259758253,9.9695559391385
Croatia,HRV,"Population, total",SP.POP.TOTL,4.14,4.171672,4.202104,4.231408,4.25968,4.287,4.313,4.3389999999999995,4.364,4.387,4.4110000000000005,4.435,4.457,4.478,4.497,4.513999999999999,4.53,4.532,4.556,4.571000000000001,4.588,4.6080000000000005,4.635,4.659,4.68,4.7010000000000005,4.7219999999999995,4.74,4.757,4.7669999999999995,4.78,4.51,4.47,4.64,4.65,4.669,4.494,4.572,4.501,4.553999999999999,4.426,4.44,4.44,4.44,4.439,4.442,4.44,4.436,4.434508,4.429078,4.417781,4.280622,4.267558,4.255689,4.238389,4.203604,4.1706,4.820200496202761,5.4015084200652055,5.302410256449764,5.096571864931452,5.340343322623526,5.786403987838941,6.676285850167281,6.962737231435437,7.300758520524237
Haiti,HTI,"Population, total",SP.POP.TOTL,3.8661589999999997,3.943364,4.022593,4.1037300000000005,4.186640000000001,4.271133,4.3574839999999995,4.445530000000001,4.534234,4.6222080000000005,4.708642,4.7931550000000005,4.87656,4.960657,5.047944,5.140357,5.238245,5.341419,5.450549,5.566266000000001,5.688836,5.818671,5.955267,6.096692,6.240329,6.384195,6.527543,6.670567999999999,6.8133479999999995,6.9563,7.099732,7.243391,7.386975,7.530705,7.674911,7.819806,7.965553,8.111951,8.258483,8.404398,8.5492,8.692567,8.834733,8.976552,9.119178,9.263404,9.409457000000002,9.556889,9.705029,9.85287,9.999617,10.145054,10.28921,10.431776,10.572466,10.711061,10.847334,10.973584924937429,11.09103149510814,11.208124735806438,11.32857629417469,11.453787665185589,11.58396197375635,11.715399725209796,11.849568158418162,11.987100120206687
Hungary,HUN,"Population, total",SP.POP.TOTL,9.983967,10.029321000000001,10.061734,10.087947,10.119835,10.147935,10.178653,10.216604,10.255815,10.298722999999999,10.33791,10.367536999999999,10.398489,10.432055,10.47872,10.540525,10.598677,10.648031,10.684822,10.704152,10.711122,10.711848,10.705535000000001,10.689463,10.668095,10.648713,10.630564,10.612741,10.596487,10.481719,10.373988,10.3734,10.369341,10.357523,10.343355,10.328965,10.311238000000001,10.290486,10.26657,10.23753,10.210971,10.187576,10.158608000000001,10.129552,10.107146,10.087064999999999,10.07137,10.05578,10.038188,10.02265,10.000022999999999,9.971727,9.920361999999999,9.893082000000001,9.866468,9.843028,9.817958,11.104917846675551,11.330719203205955,11.590684428147647,12.039604095053248,12.771859548640064,13.498893993068174,14.146128712656726,14.90015483020327,16.004966344682853
Indonesia,IDN,"Population, total",SP.POP.TOTL,87.79251500000001,90.138235,92.55800500000001,95.055665,97.638029,100.308894,103.06735400000001,105.907403,108.821564,111.800091,114.83478000000001,117.921998,121.059513,124.242298,127.465231,130.72411499999998,134.01068999999998,137.322118,140.66585600000002,144.053518,147.490365,150.97884,154.50626499999998,158.044343,161.555583,165.012196,168.402025,171.728917,175.000916,178.233223,181.436821,184.615979,187.766086,190.879523,193.945272,196.957849,199.914831,202.82646499999998,205.715544,208.612556,211.54042900000002,214.506502,217.50805899999997,220.54521400000002,223.61464900000001,226.71273,229.838202,232.98914100000002,236.15927599999998,239.340478,242.524123,245.70751099999998,248.883232,252.032263,255.13111600000002,258.162113,261.115456,263.0860213572802,265.34706476057545,267.5192303637835,269.6572858446855,271.80987388849616,274.02305805897964,276.2380747494334,278.4157042298767,280.48380838139167
India,IND,"Population, total",SP.POP.TOTL,449.480608,458.494963,467.852537,477.52797000000004,487.48453499999994,497.70236500000004,508.16193499999997,518.889779,529.967317,541.505076,553.578513,566.224812,579.411513,593.0589259999999,607.050255,621.30172,635.771734,650.4850299999999,665.502284,680.915804,696.783517,713.1180320000001,729.868013,746.949067,764.245202,781.666671,799.1814360000001,816.792741,834.489322,852.270034,870.1334800000001,888.054875,906.021106,924.057817,942.204249,960.4827949999999,978.8932169999999,997.405318,1015.9740419999999,1034.5392140000001,1053.050912,1071.477855,1089.807112,1108.027848,1126.135777,1144.118674,1161.977719,1179.681239,1197.146906,1214.270132,1230.980691,1247.236029,1263.065852,1278.562207,1293.8592939999999,1309.0539800000001,1324.1713539999998,1333.4038032511467,1345.0103427336269,1356.0697210987296,1366.5405341733863,1376.3172553546528,1385.6847776116808,1394.5438353138597,1403.0948636744008,1411.5673217409453
Ireland,IRL,"Population, total",SP.POP.TOTL,2.8286,2.8244,2.83605,2.85265,2.86655,2.8773,2.8888,2.90245,2.91555,2.93265,2.95725,2.99205,3.03685,3.08595,3.1375,3.18955,3.23805,3.2822,3.3291,3.37375,3.4128,3.4530000000000003,3.4858,3.5106,3.5324230000000005,3.538082,3.5396900000000002,3.540057,3.524949,3.5110089999999996,3.5139739999999997,3.534235,3.5584300000000004,3.576261,3.590386,3.6088410000000004,3.63751,3.674171,3.7126959999999998,3.754786,3.8051739999999996,3.866243,3.931947,3.996521,4.0702620000000005,4.159914,4.273591000000001,4.398942,4.489544,4.535375,4.560155,4.5767940000000005,4.5868970000000004,4.598294,4.617225,4.676835,4.773095,4.260023408722075,4.077702312925011,3.9166539886051535,3.794854027334982,3.6800736495704642,3.541681164684512,3.4004608439758317,3.2480582966761236,3.127159597531702
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,21.906903,22.480418,23.071429000000002,23.680432,24.308085000000002,24.955115,25.624655999999998,26.318119,27.032943,27.765242999999998,28.51401,29.281268,30.074298,30.904271,31.7855,32.730554,33.737768,34.810722999999996,35.972652000000004,37.252659,38.66822,40.217628999999995,41.883332,43.645092,45.474708,47.342702,49.256842,51.197482,53.075618000000006,54.777114000000005,56.226185,57.375583999999996,58.260738,58.991218,59.725125,60.575644,61.583089,62.710556999999994,63.90063000000001,65.06266,66.131854,67.096414,67.98333000000001,68.812713,69.6171,70.421811,71.22788,72.031103,72.84554200000001,73.687565,74.567511,75.491582,76.453574,77.435384,78.41109200000001,79.360487,80.277428,83.64733983783152,85.88927078117892,88.02014081345322,89.8207638781121,91.03540967278342,91.49052412223135,91.41591482885312,91.181027851671,91.06867312673361
Iraq,IRQ,"Population, total",SP.POP.TOTL,7.289761,7.475352,7.674223,7.888914,8.122199,8.375793,8.651164,8.947403999999999,9.260682000000001,9.585576,9.917983,10.255903,10.599845,10.951166,11.312305,11.684589,12.068168,12.460914,12.859094,13.257798999999999,13.653356,14.04654,14.438309,14.825789000000002,15.205501000000002,15.576395000000002,15.936375,16.290149,16.651807,17.04019,17.469005,17.942715,18.458187,19.011917,19.597239000000002,20.208387,20.845893,21.509291,22.19025,22.878156,23.565413,24.251649,24.939299,25.627626,26.316609000000003,27.008426,27.697912,28.390433,29.111417,29.894652,30.762701,31.727053,32.776571000000004,33.883145,35.00608,36.115649,37.202571999999996,38.53838349064577,39.65887566315582,40.78009737345078,41.94312502240574,43.16924949505855,44.4285701033203,45.72400047175292,47.05977366198329,48.400631146833135
Iceland,ISL,"Population, total",SP.POP.TOTL,0.175574,0.179029,0.18237799999999998,0.18565299999999998,0.18898299999999998,0.19228599999999998,0.19557,0.198751,0.201488,0.203369,0.204438,0.206098,0.209137,0.212317,0.215209,0.217979,0.220154,0.22179899999999997,0.22353699999999999,0.225735,0.228138,0.23075500000000002,0.23385999999999998,0.236977,0.239511,0.241405,0.24318,0.24585900000000002,0.24974000000000002,0.252852,0.254826,0.257797,0.26105700000000004,0.263725,0.266021,0.267468,0.268916,0.27112800000000004,0.274047,0.277381,0.28120500000000004,0.284968,0.28752300000000003,0.28952100000000003,0.292074,0.296734,0.303782,0.311566,0.317414,0.318499,0.31804099999999996,0.31901399999999996,0.320716,0.323764,0.327386,0.330815,0.334252,0.2771227825200541,0.26482766645382205,0.24989697254508106,0.23162760374616206,0.21550535335729745,0.20279513288617926,0.18797243271357206,0.16659225482272766,0.1416094107009912
Israel,ISR,"Population, total",SP.POP.TOTL,2.11402,2.185,2.293,2.379,2.475,2.563,2.6289999999999996,2.745,2.803,2.877,2.9739999999999998,3.069,3.148,3.278,3.377,3.455,3.533,3.613,3.69,3.786,3.878,3.9560000000000004,4.031000000000001,4.105,4.159,4.2330000000000005,4.2989999999999995,4.369,4.442,4.518,4.66,4.949,5.122999999999999,5.261,5.399,5.545,5.692,5.836,5.971,6.125,6.289,6.439,6.57,6.6897,6.809,6.9301,7.0537,7.1801,7.3088,7.4856,7.6236,7.7658,7.9105,8.0595,8.2157,8.3801,8.5471,8.188597472004723,8.023984140811368,8.177306063743481,8.4516534761571,8.65596361713326,8.699556263547844,8.706787815187083,8.757611332672019,9.12676645865524
Italy,ITA,"Population, total",SP.POP.TOTL,50.1997,50.53635,50.87945,51.251999999999995,51.67535,52.11235,52.519,52.9005,53.23575,53.53795,53.82185,54.07349,54.381344999999996,54.751406,55.110868,55.441001,55.71826,55.955411,56.155143,56.317749,56.433882999999994,56.501675,56.543548,56.564074,56.57671800000001,56.593070999999995,56.596155,56.60193100000001,56.629288,56.671781,56.71924,56.758520999999995,56.797087,56.831821,56.8434,56.844303000000004,56.86028100000001,56.890372,56.906743999999996,56.91631700000001,56.942108,56.9741,57.059006999999994,57.313203,57.685327,57.969483999999994,58.143979,58.438309999999994,58.826731,59.095365,59.27741700000001,59.379449,59.539717,60.233948,60.78914,60.730582,60.600590000000004,64.05450238082513,65.53616760864972,67.81281608829057,70.37184386709482,72.64144309812833,75.69033998857681,79.22113987373912,82.55994589960211,86.82454121601234
Jamaica,JAM,"Population, total",SP.POP.TOTL,1.628252,1.6508060000000002,1.67625,1.703395,1.730486,1.7562659999999999,1.7802639999999998,1.803064,1.8256330000000003,1.849414,1.8753810000000002,1.904016,1.934828,1.9667,1.998034,2.0277369999999997,2.055085,2.080538,2.105664,2.13269,2.163045,2.1975830000000003,2.235327,2.273666,2.3089470000000003,2.338638,2.36172,2.379279,2.393534,2.40772,2.424242,2.443689,2.465362,2.488782,2.513049,2.53744,2.561993,2.586827,2.611367,2.634882,2.656864,2.6770110000000003,2.695446,2.712511,2.728777,2.744673,2.760279,2.775467,2.790122,2.804082,2.8172099999999998,2.829493,2.840992,2.851807,2.862087,2.871934,2.881355,2.7329716948199696,2.6403646505206995,2.5393360562325684,2.4365670982742222,2.3343548819249245,2.2397293932731235,2.1462963018716965,2.0546103695211575,1.9644353461400372
Jordan,JOR,"Population, total",SP.POP.TOTL,0.932257,0.973083,1.009733,1.049302,1.101459,1.17255,1.265806,1.377465,1.4983090000000001,1.615277,1.7189130000000001,1.806605,1.881214,1.9456259999999999,2.004833,2.062918,2.120069,2.176135,2.234594,2.299655,2.374422,2.461193,2.559718,2.6674700000000002,2.7804279999999997,2.895985,3.0113,3.1279169999999996,3.252672,3.395023,3.560582,3.7534330000000002,3.968198,4.189431,4.3959529999999996,4.572904,4.716373,4.832267,4.927912,5.014899,5.10313,5.193482,5.287488,5.396774,5.535595,5.714111,5.934232,6.193191000000001,6.489822,6.821116,7.18239,7.574942999999999,7.992572999999999,8.413464,8.809306,9.159302,9.455802,9.949079630911452,10.225531723619742,10.51881218169686,10.87735820853401,11.335535727278575,11.904337705186888,12.549409980744588,13.227209044216607,13.890786886353132
Japan,JPN,"Population, total",SP.POP.TOTL,92.50057199999999,94.943,95.83200000000001,96.81200000000001,97.82600000000001,98.883,99.79,100.725,101.061,103.17200000000001,104.345,105.697,107.18799999999999,108.079,110.162,111.94,112.771,113.863,114.898,115.87,116.78200000000001,117.648,118.449,119.259,120.01799999999999,120.75399999999999,121.492,122.09100000000001,122.613,123.116,123.537,123.921,124.229,124.536,124.961,125.439,125.757,126.057,126.4,126.631,126.84299999999999,127.149,127.445,127.71799999999999,127.76100000000001,127.773,127.854,128.001,128.063,128.047,128.07,127.833,127.62899999999999,127.445,127.27600000000001,127.141,126.99451100000002,134.20427833448952,135.9792533119965,138.55058446997572,141.88685500362658,146.01291430462732,148.37574950354156,151.49066540124892,155.42970970194528,163.2893730998926
Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,9.714260000000001,10.129861,10.532062,10.913552000000001,11.267329,11.58887,11.872939,12.120503999999999,12.341412,12.550121,12.757245,12.96692,13.176584,13.382210999999998,13.577048999999999,13.756789000000001,13.920105,14.070681,14.215110999999998,14.362417,14.518923999999998,14.683789,14.853993,15.030495000000002,15.214051000000001,15.403006,15.600928,15.801753,15.982510000000001,16.2495,16.348,16.4505,16.439095000000002,16.330419,16.095198999999997,15.815626000000002,15.577894,15.333703,15.0713,14.928426000000002,14.883626000000001,14.858335,14.858948000000002,14.909018,15.012985,15.147029000000002,15.308084,15.484192000000002,15.674000000000001,16.092701,16.321581,16.5566,16.791425,17.035275,17.289224,17.544126000000002,17.797032,18.167533654871917,18.837179829149118,19.747945755403293,20.549158274109267,21.72247056548852,22.624794772269162,23.219096712443235,24.17769745843344,24.823204862691096
Kenya,KEN,"Population, total",SP.POP.TOTL,8.10544,8.361441000000001,8.628972000000001,8.908422,9.200157,9.504703,9.822499,10.154484,10.502245,10.867716,11.252492,11.657514,12.083188,12.529852,12.997595,13.486629,13.996704000000001,14.528293,15.082994,15.662851999999999,16.26899,16.901677,17.55943,18.239404,18.937738,19.651225,20.378626,21.119318,21.871442000000002,22.633022,23.402507,24.179598000000002,24.963953,25.754114,26.548485999999997,27.346456,28.147734000000003,28.954114,29.769803000000003,30.600396999999997,31.450483000000002,32.321482,33.214009000000004,34.130852000000004,35.074931,36.048288,37.05205,38.085909,39.148416,40.237204,41.350152,42.486839,43.646629,44.826848999999996,46.02425,47.236259000000004,48.461566999999995,49.503725710882115,50.64972719042974,51.77671441344584,52.88751131087948,53.98711257666606,55.07008460032653,56.129542186852625,57.15057435925728,58.11589352966523
Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,2.1723,2.2559,2.3334,2.4137,2.4953,2.5733,2.6553,2.7365,2.8183,2.8948,2.9599,3.0223,3.0882,3.1538,3.2239,3.2924,3.3587,3.4239,3.4871,3.552,3.6174,3.6858,3.7593,3.8383,3.9164,3.9903,4.0665,4.1446,4.2184,4.3075,4.3912,4.4636,4.5154,4.5167,4.5151,4.5604,4.6284,4.6964,4.769,4.8404,4.8984,4.9451,4.9907,5.0433,5.1047,5.1626,5.2184,5.2684,5.3187,5.3833,5.4479,5.5146,5.6072,5.7196,5.8355,5.9569,6.0827,6.205628910886429,6.381366631983416,6.665415685448363,6.971294865763871,7.198934189244402,7.29926351597424,7.331037471916395,7.455485020308447,7.627157280452895
Cambodia,KHM,"Population, total",SP.POP.TOTL,5.72237,5.8730150000000005,6.028551,6.183747,6.331583,6.4671970000000005,6.584766,6.685321000000001,6.778722999999999,6.8791839999999995,6.994847999999999,7.137749,7.300152000000001,7.447285000000001,7.531424,7.522593,7.402873,7.194278999999999,6.955566,6.768724000000001,6.692107000000001,6.748193,6.918100999999999,7.168236,7.446019000000001,7.712978,7.958976,8.196036999999999,8.433798,8.689152,8.973342,9.286976,9.621504,9.968275,10.315375999999999,10.653558,10.980273,11.29588,11.597739,11.883636,12.152353999999999,12.402472999999999,12.634729,12.853124000000001,13.063377000000001,13.270201,13.474489000000002,13.676692999999998,13.880509,14.090207999999999,14.30874,14.537885999999999,14.776866,15.022692000000001,15.27079,15.517635,15.76237,13.190530650321518,11.73980945029034,10.12681800699216,8.424662515351434,6.629701456740329,4.8336053263733385,2.936349071974489,0.9939896436023513,-0.9621967256678408
Kiribati,KIR,"Population, total",SP.POP.TOTL,0.041233,0.042256999999999996,0.043302,0.044363,0.045425,0.046452999999999994,0.047458999999999994,0.048437,0.049388,0.050294,0.051177999999999994,0.052025,0.052824,0.053604,0.05438,0.055169,0.055977,0.05681,0.057662,0.058505999999999996,0.059338999999999996,0.060133000000000006,0.06092,0.061767999999999997,0.062765,0.06400299999999999,0.06551799999999999,0.067261,0.069098,0.07086,0.072412,0.0737,0.074769,0.07571900000000001,0.076671,0.07773,0.078907,0.080184,0.08155,0.082966,0.084406,0.085858,0.08734299999999999,0.088895,0.090542,0.092325,0.09426,0.09631100000000001,0.09844,0.10056799999999999,0.102652,0.104656,0.10661300000000001,0.10853499999999999,0.11045799999999999,0.11240699999999999,0.11439500000000001,0.12120686558475417,0.12627416028150262,0.13140112133036436,0.13611332217321756,0.14017458943654545,0.1433347840686191,0.14593845564600869,0.14821249337534761,0.15036662638847118
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,0.051195,0.051193,0.050966000000000004,0.050525,0.04993,0.049214,0.048358,0.04738,0.046402,0.045534,0.044885,0.044495,0.044326,0.044316,0.044331,0.044275999999999996,0.044148,0.043942,0.043703,0.043457,0.043210000000000005,0.042976,0.042762,0.042542,0.042294,0.042013,0.041697000000000005,0.041351,0.041047,0.040852,0.040833999999999995,0.041013,0.041361,0.041846,0.042373,0.042891000000000006,0.043373,0.043845999999999996,0.044317,0.044824,0.045374,0.045989999999999996,0.046641,0.047306,0.047971,0.048611,0.049210000000000004,0.049783,0.050332,0.050886,0.051445000000000005,0.052006,0.052591,0.05316900000000001,0.053739,0.054288,0.054821,0.05119181745443362,0.04947865394070502,0.047442369468092084,0.04519503032579183,0.043004020012628805,0.040863138334668515,0.03878739972326415,0.036616994314315705,0.03414088406137186
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,25.012373999999998,25.765673,26.51303,27.261746999999996,27.984154999999998,28.704674,29.435571000000003,30.130983,30.838302000000002,31.544265999999997,32.240827,32.882704,33.505406,34.103149,34.692266,35.280725,35.848523,36.411795,36.969184999999996,37.534236,38.123775,38.723248,39.326352,39.910403,40.405956,40.805744,41.213674,41.62169,42.031247,42.449038,42.869283,43.295704,43.747962,44.194628,44.64154,45.092991,45.524681,45.95358,46.286503,46.616677,47.008111,47.370164,47.644736,47.89233,48.082519,48.184560999999995,48.438292,48.683638,49.054708000000005,49.307835,49.554111999999996,49.936638,50.199853000000004,50.428893,50.746659,51.014947,51.245707,48.98518814511279,48.12165295933204,47.38855903247109,46.71446514663252,45.84456928064022,45.36301836388648,44.830386951075816,44.07331606191477,43.47155737688608
Kuwait,KWT,"Population, total",SP.POP.TOTL,0.26961799999999997,0.301336,0.338296,0.379891,0.42523500000000003,0.473554,0.524856,0.5790069999999999,0.634897,0.691129,0.746767,0.801142,0.8546040000000001,0.9085200000000001,0.964834,1.02494,1.089209,1.157033,1.227601,1.299683,1.372318,1.442991,1.511314,1.580638,1.655833,1.738994,1.8361049999999999,1.94281,2.038885,2.096932,2.099615,2.035661,1.9240000000000002,1.796,1.6880000000000002,1.610651,1.63174,1.715314,1.836353,1.957066,2.050741,2.109355,2.1438330000000003,2.169118,2.207939,2.276623,2.3772580000000003,2.5034099999999997,2.65234,2.818939,2.9980830000000003,3.191051,3.3955559999999996,3.598385,3.78245,3.935794,4.0525839999999995,5.407280536689756,6.134094205306678,6.830115785144558,7.462888702323646,7.965346742300463,8.288944587724675,8.422402889740548,8.565595109053163,8.746758781926488
Lao PDR,LAO,"Population, total",SP.POP.TOTL,2.120896,2.170343,2.2211220000000003,2.273349,2.327137,2.3825939999999997,2.439196,2.4969200000000003,2.556852,2.620434,2.688428,2.762265,2.840841,2.9192869999999997,2.990965,3.051577,3.098973,3.135842,3.168843,3.207328,3.2581439999999997,3.323377,3.401242,3.4899769999999997,3.586381,3.687898,3.794043,3.905163,4.020295,4.138408,4.258472,4.380073,4.502363,4.62328,4.74038,4.851923,4.95718,5.056519000000001,5.1507629999999995,5.241283999999999,5.3293040000000005,5.414568,5.497273000000001,5.579656,5.664605,5.7540260000000005,5.849355999999999,5.949787000000001,6.05219,6.152036,6.246274,6.333487,6.415169000000001,6.494557,6.576397,6.6639669999999995,6.758353,6.509219097100721,6.424089309574429,6.324548629637189,6.213025352558349,6.087969963031857,5.962819560632288,5.8274037570569055,5.684596024445607,5.540410160970364
Lebanon,LBN,"Population, total",SP.POP.TOTL,1.8049259999999998,1.8646049999999998,1.9252759999999998,1.98498,2.041207,2.092348,2.136636,2.174845,2.210959,2.250602,2.297389,2.353555,2.4167349999999996,2.480419,2.5354970000000003,2.5756900000000003,2.598354,2.606221,2.604865,2.602566,2.605293,2.6157470000000003,2.632276,2.6512919999999998,2.66722,2.6765830000000004,2.67728,2.672173,2.6685849999999998,2.676605,2.703016,2.752462,2.821862,2.9008540000000003,2.97464,3.033394,3.07096,3.09267,3.1139509999999997,3.156646,3.235366,3.3598589999999997,3.5228370000000004,3.701464,3.863267,3.986852,4.05735,4.086466000000001,4.111047,4.183155999999999,4.337141,4.588368,4.916404,5.276102,5.603279,5.851479,6.006668,7.03917443162155,7.474981178520204,7.940051761912594,8.485944298274593,9.130625686270973,9.863198619422159,10.66226353979911,11.48967244081862,12.29184167150904
Liberia,LBR,"Population, total",SP.POP.TOTL,1.120313,1.144986,1.17048,1.19689,1.224344,1.252972,1.282814,1.313941,1.3464909999999999,1.3806370000000001,1.4165290000000001,1.4541979999999999,1.493711,1.5352290000000002,1.5789520000000001,1.6250129999999998,1.6723,1.720489,1.7712560000000002,1.8268810000000002,1.888314,1.957456,2.03185,2.102911,2.159089,2.192555,2.201833,2.191023,2.16509,2.131525,2.097232,2.0602669999999996,2.022729,2.000248,2.012885,2.073482,2.191179,2.358469,2.551062,2.734518,2.884522,2.991132,3.062863,3.1162330000000003,3.176414,3.26123,3.375838,3.512932,3.662993,3.811528,3.948125,4.070167,4.181563,4.286291,4.390737000000001,4.499621,4.613823,4.205669568324582,3.9849735031104783,3.694277432049712,3.3252163797158825,2.856699639801157,2.288238374211679,1.6427789763094156,0.9921434886551456,0.3754737638325913
St. Lucia,LCA,"Population, total",SP.POP.TOTL,0.089897,0.090914,0.092084,0.093399,0.094814,0.096302,0.097881,0.099527,0.10117899999999999,0.10274900000000001,0.10415999999999999,0.10539000000000001,0.106455,0.107466,0.10853199999999999,0.109769,0.11120799999999999,0.112831,0.11454600000000001,0.11629,0.117987,0.119594,0.121154,0.12274000000000002,0.12446800000000001,0.126418,0.128619,0.13103399999999998,0.13353299999999999,0.135956,0.138185,0.140156,0.141925,0.143565,0.14524700000000001,0.147044,0.149004,0.151086,0.15318299999999999,0.155172,0.156949,0.15846400000000002,0.15976300000000002,0.160973,0.162251,0.163714,0.165407,0.16728800000000002,0.16922,0.171022,0.17257999999999998,0.173832,0.174835,0.17565999999999998,0.176421,0.177206,0.178015,0.18468194799571536,0.18906234743066058,0.19355839409718076,0.19786135901368374,0.20155143131081985,0.20460549806275918,0.20721251224176646,0.20967778359591877,0.21250518024258558
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,9.896,10.168,10.443,10.582,10.902999999999999,11.164000000000001,11.439,11.703,11.992,12.252,12.514000000000001,12.69,12.860999999999999,13.091,13.284,13.495999999999999,13.717,13.942,14.19,14.472000000000001,14.747,14.847000000000001,15.095999999999998,15.339,15.583,15.831,16.083,16.339000000000002,16.593,16.840999999999998,17.078,17.305999999999997,17.524,17.727999999999998,17.912,18.074,18.21,18.323,18.425,18.532,18.655,18.797,18.939,19.083,19.227999999999998,19.373,19.52,19.668,19.817,19.968,20.119,20.271,20.425,20.585,20.771,20.965999999999998,21.203000000000003,21.661416595121796,21.928916744066417,22.699733815552193,23.063836718349574,23.548972051324668,24.098302026095798,24.894331268197472,25.459047824485765,26.513218472154634
